segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
189,4300,932.6918754167064,515.9476604019841,2.7155140021157056
190,4300,734.8338921613049,518.7533490726502,2.7159861207992155
191,4300,793.761304938831,521.5590377433163,2.716453321579772
192,4300,715.1384806873846,524.3647264139823,2.716915680901463
193,4300,698.7739500521963,527.1704150846484,2.7173732736322083
194,4300,866.9030509142885,529.9761037553145,2.717826173104177
195,4300,770.3678082191781,532.7817924259806,2.718274451152962
196,4300,803.1373287671233,535.5874810966467,2.7187181781555667
197,4300,876.162864032647,538.3931697673128,2.7191574230672364
198,4300,815.3804488963086,541.1988584379789,2.71959225345718
199,4300,767.5418836699927,544.0045471086449,2.7200227355432247
